242.5,51.509,-0.16094,1.2386,0.022029,-0.73721
243,51.509,-0.16094,1.2412,0.01335,-0.83186
243.5,51.509,-0.16094,1.2762,-0.017692,-0.81825
244,51.509,-0.16094,1.2279,0.0024457,-0.94345
244.5,51.509,-0.16094,1.2969,-0.0014019,-1.3439
245,51.509,-0.16094,1.1975,-0.0052025,-1.3409
245.5,51.509,-0.16094,1.3006,-0.022778,-0.34746
246,51.509,-0.16094,1.2007,0.0071691,-1.2599
246.5,51.509,-0.16094,1.2592,-0.0052219,-1.4213
247,51.509,-0.16094,1.2344,0.0022754,-1.0891
247.5,51.509,-0.16094,1.2625,0.00067182,-1.8618
248,51.509,-0.16094,1.2173,-0.0067772,-1.5958
248.5,51.509,-0.16094,1.2336,-0.0099706,-2.1394
249,51.509,-0.16094,1.2311,-0.018392,-2.7186
249.5,51.509,-0.16094,1.2598,-0.025332,-2.5569
250,51.509,-0.16094,1.2162,-0.026319,-2.5124
250.5,51.509,-0.16094,1.2277,-0.034188,-2.8614
251,51.509,-0.16094,1.2674,-0.035075,-2.4072
251.5,51.509,-0.16094,1.2484,-0.02709,-2.3066
252,51.509,-0.16094,1.2726,-0.026493,-2.6514
252.5,51.509,-0.16094,1.2421,-0.010949,-2.7946
253,51.509,-0.16094,1.2483,-0.011938,-2.0522
253.5,51.509,-0.16094,1.2291,0.006379,-1.4186
254,51.509,-0.16094,1.2485,-0.022101,-1.6881
254.5,51.509,-0.16094,1.2322,-0.022136,-0.82091
255,51.509,-0.16094,1.2521,-0.0013199,0.54705
255.5,51.51,-0.16094,1.2441,-0.0057116,1.0592
256,51.51,-0.16094,1.3022,-0.0053021,0.50137
256.5,51.51,-0.16094,1.2204,0.010126,-0.57363
257,51.51,-0.16094,1.2729,-0.0027483,-1.3721
257.5,51.51,-0.16094,1.2557,0.015068,-0.53249
258,51.51,-0.16094,1.2296,-0.011518,-0.016069
258.5,51.51,-0.16094,1.2776,-0.014513,-1.0122
259,51.51,-0.16094,1.2114,0.012338,-0.25266
259.5,51.51,-0.16094,1.2628,0.019465,1.0663
260,51.51,-0.16094,1.2536,0.017998,0.42513
260.5,51.51,-0.16094,1.2659,0.03435,1.1716
261,51.51,-0.16094,1.234,0.056186,1.2818
261.5,51.51,-0.16094,1.3189,0.053473,2.3746
262,51.51,-0.16094,1.2188,0.068283,2.2326
262.5,51.51,-0.16094,1.3103,0.049239,0.90114
263,51.51,-0.16094,1.2172,0.058165,1.136
263.5,51.51,-0.16094,1.3135,0.036362,-0.22241
264,51.51,-0.16094,1.1784,0.022301,0.015905
264.5,51.51,-0.16094,1.2887,0.022106,-0.6617
265,51.51,-0.16094,1.1891,-0.00067382,-1.1156
265.5,51.51,-0.16094,1.2632,0.0025259,-0.48732
266,51.51,-0.16094,1.195,0.0223,-0.56924
266.5,51.51,-0.16094,1.09,0.010251,0.060303
267,51.51,-0.16094,0.74731,-0.013015,-0.86462
267.5,51.51,-0.16094,0.55115,0.02142,0.17079
268,51.51,-0.16094,0.21005,0.0030367,1.4005
268.5,51.51,-0.16094,0.2715,0.028391,10.576
269,51.51,-0.16094,0.1551,0.11788,25.87
269.5,51.51,-0.16094,0.20479,0.17748,41.664
270,51.51,-0.16093,0.099133,0.2286,57.475
270.5,51.51,-0.16093,0.088968,0.24642,72.083
271,51.51,-0.16093,-0.012448,0.25455,86.901
271.5,51.51,-0.16093,-0.049105,0.2695,102.58
272,51.51,-0.16093,-0.15265,0.2472,117.69
272.5,51.51,-0.16093,-0.16561,0.1911,132.47
273,51.51,-0.16092,-0.24818,0.14869,148.42
273.5,51.51,-0.16092,-0.21311,0.039237,163.4
274,51.51,-0.16092,-0.24058,0.004632,178.91
274.5,51.51,-0.16092,-0.49074,-0.0087777,184.65
275,51.51,-0.16092,-0.69688,0.0026748,182.89
275.5,51.51,-0.16092,-1.05,-0.0075123,181.53
276,51.51,-0.16092,-1.1951,-0.0031195,181.75
276.5,51.51,-0.16092,-1.3615,-0.005469,180.73
277,51.51,-0.16092,-1.2524,0.030182,179.43
277.5,51.51,-0.16092,-1.314,0.023443,178.95
278,51.51,-0.16092,-1.2194,0.017891,179.06
278.5,51.51,-0.16092,-1.2858,0.013392,178.97
279,51.51,-0.16092,-1.2219,0.0049007,178.1
279.5,51.51,-0.16092,-1.2742,0.012257,177.47
280,51.51,-0.16092,-1.2526,-0.0016853,178.15
280.5,51.51,-0.16092,-1.257,-0.0065284,179.39
281,51.51,-0.16092,-1.2307,0.0064271,179.14
281.5,51.51,-0.16092,-1.2479,0.0058892,179.97
282,51.51,-0.16092,-1.2169,-0.018525,181.09
282.5,51.51,-0.16092,-1.2494,0.00064136,180.75
283,51.51,-0.16092,-1.2385,-0.0059689,180.47
283.5,51.51,-0.16092,-1.2708,0.0057882,179.56
284,51.51,-0.16092,-1.2075,0.016484,178.74
284.5,51.51,-0.16092,-1.2952,0.028528,177.32
285,51.51,-0.16092,-1.2387,0.051442,176.83
285.5,51.51,-0.16092,-1.2597,0.058711,176.02
286,51.51,-0.16092,-1.2367,0.065566,175.98
286.5,51.51,-0.16092,-1.2616,0.032924,176.91
287,51.509,-0.16092,-1.2499,0.050342,176.45
287.5,51.509,-0.16092,-1.2428,0.039332,176.77
288,51.509,-0.16092,-1.2616,0.036185,177.61
288.5,51.509,-0.16092,-1.2813,0.025326,176.52
289,51.509,-0.16092,-1.2515,0.032499,176.31
289.5,51.509,-0.16092,-1.2796,0.025181,175.5
290,51.509,-0.16092,-1.229,-0.010407,177.44
290.5,51.509,-0.16092,-1.2931,-0.002091,177.88
291,51.509,-0.16092,-1.2817,0.0080597,178.16
291.5,51.509,-0.16092,-1.242,-0.0024109,178.97
292,51.509,-0.16092,-1.2604,-0.012277,178.79
292.5,51.509,-0.16092,-1.29,-0.0091624,178.61
293,51.509,-0.16092,-1.2485,-0.008356,178.63
293.5,51.509,-0.16092,-1.2184,-0.025325,178.88
294,51.509,-0.16092,-1.2566,-0.038566,179.2
294.5,51.509,-0.16092,-1.242,-0.031569,179.84
295,51.509,-0.16092,-1.2232,-0.037601,180.37
295.5,51.509,-0.16092,-1.2542,-0.050378,181.55
296,51.509,-0.16092,-1.2366,-0.046028,180.78
296.5,51.509,-0.16092,-1.2448,-0.022479,181.61
297,51.509,-0.16092,-1.2783,0.023571,180.09
297.5,51.509,-0.16092,-1.1987,0.0028872,180.13
298,51.509,-0.16092,-1.273,-0.016182,180.35
298.5,51.509,-0.16092,-1.2568,-0.024476,180.56
299,51.509,-0.16092,-1.2468,-0.015769,179.56
299.5,51.509,-0.16092,-1.2265,-0.040736,179.16
300,51.509,-0.16092,-1.24,-0.054612,179.7
300.5,51.509,-0.16092,-1.2692,-0.026173,180.75
301,51.509,-0.16092,-1.2689,-0.011605,180.84
301.5,51.509,-0.16092,-1.2089,-0.025962,180.82
302,51.509,-0.16092,-1.2822,-0.018415,180.1
302.5,51.509,-0.16092,-1.216,-0.0010626,180.27
303,51.509,-0.16092,-1.2328,0.0067685,180.25
303.5,51.509,-0.16092,-1.231,-0.0095981,179.87
304,51.509,-0.16092,-1.2427,-0.012151,180.08
304.5,51.509,-0.16092,-1.2576,-0.0028488,179.58
305,51.509,-0.16092,-1.2531,0.010849,179.6
305.5,51.509,-0.16092,-1.0539,0.0040306,179.52
306,51.509,-0.16092,-0.74838,0.012619,179.7
306.5,51.509,-0.16092,-0.50704,-0.022763,179.63
307,51.509,-0.16092,-0.26538,-0.016098,179.76
307.5,51.509,-0.16092,-0.19908,0.059994,169.73
308,51.509,-0.16092,-0.2088,0.11646,152.91
308.5,51.509,-0.16092,-0.14938,0.18202,137.29
309,51.509,-0.16092,-0.11482,0.2242,121.84
309.5,51.509,-0.16092,-0.071186,0.26064,105.62
310,51.509,-0.16092,0.0045228,0.20983,89.353
310.5,51.509,-0.16091,0.07347,0.25643,74.421
311,51.509,-0.16091,0.10847,0.21488,60.472
311.5,51.509,-0.16091,0.1415,0.18815,45.681
312,51.509,-0.16091,0.2235,0.12927,30.251
312.5,51.509,-0.16091,0.21535,0.085057,14.367
313,51.509,-0.16091,0.20697,0.012502,-0.23721
313.5,51.509,-0.16091,0.4449,-0.001096,-6.369
314,51.509,-0.16091,0.72334,-0.0013077,-5.8839
314.5,51.509,-0.16091,0.99552,0.0040043,-3.5204
315,51.509,-0.16091,1.2391,0.0011116,-2.9458
315.5,51.509,-0.16091,1.2374,0.0054527,-1.8814
316,51.509,-0.16091,1.242,0.031537,-0.86039
316.5,51.509,-0.16091,1.2946,0.0017543,-1.4339
317,51.509,-0.16091,1.2343,0.0087496,-0.8539
317.5,51.509,-0.16091,1.2585,0.028132,0.15471
318,51.509,-0.16091,1.2732,0.027578,1.9499
318.5,51.509,-0.16091,1.2488,0.0098031,1.3146
319,51.509,-0.16091,1.2613,-0.0078667,0.42723
319.5,51.509,-0.16091,1.2375,-0.0087557,-0.058087
320,51.509,-0.16091,1.2746,-0.0024138,-0.36911
320.5,51.509,-0.16091,1.2382,-0.0015565,-0.37953
321,51.509,-0.16091,1.2784,-0.020956,-1.7541
321.5,51.509,-0.16091,1.2263,-0.0074497,-0.83911
322,51.509,-0.16091,1.2389,0.0029399,-0.25812
322.5,51.509,-0.16091,1.2224,-0.018078,-0.68029
323,51.509,-0.16091,1.2562,-0.030707,-0.9309
323.5,51.509,-0.16091,1.2609,-0.026576,-1.149
324,51.509,-0.16091,1.2446,-0.011094,-1.9472
324.5,51.509,-0.16091,1.2359,-0.021917,-2.2301
325,51.509,-0.16091,1.2796,-0.043022,-2.1375
325.5,51.509,-0.16091,1.2632,-0.027818,-1.2027
326,51.509,-0.16091,1.2592,0.019247,-0.009312
326.5,51.509,-0.16091,1.2852,-0.0075768,0.15112
327,51.509,-0.16091,1.2597,-0.016549,-0.67278
327.5,51.509,-0.16091,1.2621,-0.014119,-0.37033
328,51.509,-0.16091,1.2385,-0.015164,-0.66247
328.5,51.509,-0.16091,1.2477,-0.010797,-0.7537
329,51.509,-0.16091,1.2318,-0.017469,-0.73918
329.5,51.509,-0.16091,1.2734,-0.019951,-0.65116
330,51.509,-0.16091,1.2546,0.0069961,-0.38328
330.5,51.509,-0.16091,1.2644,0.019899,-0.0053445
331,51.509,-0.16091,1.2264,0.025045,-0.14727
331.5,51.509,-0.16091,1.2633,0.030394,0.020049
332,51.509,-0.16091,1.2484,0.003735,-0.63976
332.5,51.509,-0.16091,1.2284,0.0075924,-0.79248
333,51.509,-0.16091,1.2856,-0.022255,-1.2683
333.5,51.51,-0.16091,1.229,-0.0012049,-0.90354
334,51.51,-0.16091,1.2628,-0.0022092,-1.5064
334.5,51.51,-0.16091,1.2381,-0.017777,-1.932
335,51.51,-0.16091,1.2554,-0.0020349,-1.8961
335.5,51.51,-0.16091,1.2429,0.0081938,-1.3229
336,51.51,-0.16091,1.2563,0.0032829,-1.3924
336.5,51.51,-0.16091,1.2236,0.015508,-1.7271
337,51.51,-0.16091,1.2448,0.0033772,-1.6448
337.5,51.51,-0.16091,1.2958,-0.015377,-1.4273
338,51.51,-0.16091,1.2047,0.0079938,-2.042
338.5,51.51,-0.16091,1.2838,-0.01206,-2.2634
339,51.51,-0.16091,1.2384,0.015494,-0.58911
339.5,51.51,-0.16091,1.2316,-0.0010481,-0.6402
340,51.51,-0.16091,1.2488,-0.022549,-1.8987
340.5,51.51,-0.16091,1.2544,-0.0019951,-1.5416
341,51.51,-0.16091,1.2371,0.021104,-1.1518
341.5,51.51,-0.16091,1.2568,0.0016523,-1.9642
342,51.51,-0.16091,1.264,-0.01394,-2.4985
342.5,51.51,-0.16091,1.2847,-0.0094571,-1.8163
343,51.51,-0.16091,1.2228,-0.0059813,-2.3739
343.5,51.51,-0.16091,1.2412,0.005371,-1.9616
344,51.51,-0.16091,1.2245,-0.041338,-2.9806
344.5,51.51,-0.16091,1.0056,-0.021404,-2.7981
345,51.51,-0.16091,0.74819,0.0094834,-2.961
345.5,51.51,-0.16091,0.48609,0.013494,-2.3516
346,51.51,-0.16091,0.24604,0.012013,-2.7598
346.5,51.51,-0.16091,0.18229,0.070257,7.8229
347,51.51,-0.16091,0.1474,0.12382,25.059
347.5,51.51,-0.16091,0.17926,0.15831,39.764
348,51.51,-0.16091,0.092767,0.20332,54.673
348.5,51.51,-0.16091,0.07413,0.2162,71.376
349,51.51,-0.1609,-0.023463,0.2456,87.963
349.5,51.51,-0.1609,-0.050295,0.21732,103.51
350,51.51,-0.1609,-0.11157,0.19345,118.02
350.5,51.51,-0.1609,-0.16542,0.16545,132.66
351,51.51,-0.1609,-0.19896,0.098587,149.06
351.5,51.51,-0.1609,-0.27476,0.076256,164.04
352,51.51,-0.1609,-0.20824,-0.031261,179.26
352.5,51.51,-0.1609,-0.50792,-0.0095727,185.45
353,51.51,-0.1609,-0.73296,-0.046053,183.84
353.5,51.51,-0.1609,-1.0423,-0.014929,182.68
354,51.51,-0.1609,-1.2055,-0.04583,182.76
354.5,51.51,-0.1609,-1.3398,0.00793,181.32
355,51.51,-0.1609,-1.2073,-0.003221,180.55
355.5,51.51,-0.1609,-1.2992,0.00021674,180.7
356,51.51,-0.1609,-1.2264,-0.0055429,180.65
356.5,51.51,-0.1609,-1.2445,-0.010387,179.76
357,51.51,-0.1609,-1.2697,-0.0018865,179.07
357.5,51.51,-0.1609,-1.2646,0.012471,179.64
358,51.51,-0.1609,-1.2846,0.031951,179.12
358.5,51.51,-0.1609,-1.2618,0.036733,179.11
359,51.51,-0.1609,-1.2513,0.014946,179.66
359.5,51.51,-0.1609,-1.3139,0.01293,180.34
360,51.51,-0.1609,-1.2382,0.001663,180.33
360.5,51.51,-0.1609,-1.276,-0.0071279,181.44
361,51.51,-0.1609,-1.2177,-0.012649,180.71
361.5,51.51,-0.1609,-1.2878,-0.0080965,180.37
362,51.51,-0.1609,-1.2212,-0.0058103,180.6
362.5,51.51,-0.1609,-1.2836,-0.0023072,180.42
363,51.51,-0.1609,-1.2397,0.011651,179.49
363.5,51.51,-0.1609,-1.2263,0.0041566,179.95
364,51.51,-0.1609,-1.2908,-0.002847,179.68
364.5,51.509,-0.1609,-1.1772,0.0041822,179.89
365,51.509,-0.1609,-1.3089,0.013597,179.74
365.5,51.509,-0.1609,-1.2559,0.0026475,179.82
366,51.509,-0.1609,-1.2826,0.00023357,179.89
366.5,51.509,-0.1609,-1.2645,0.018817,178.32
367,51.509,-0.1609,-1.2446,0.013134,177.86
367.5,51.509,-0.1609,-1.2461,0.034271,178.1
368,51.509,-0.1609,-1.2771,0.019892,177.61
368.5,51.509,-0.1609,-1.2263,0.0080231,176.96
369,51.509,-0.1609,-1.2935,-0.021262,177.81
369.5,51.509,-0.1609,-1.2276,0.0042501,179.05
370,51.509,-0.1609,-1.27,0.0027662,179.81
370.5,51.509,-0.1609,-1.2223,-0.0023961,180.56
371,51.509,-0.1609,-1.2331,-0.0026397,180.99
371.5,51.509,-0.1609,-1.2377,-0.019433,181.29
372,51.509,-0.1609,-1.2375,-0.00070388,181.08
372.5,51.509,-0.1609,-1.2659,-0.011765,180.15
373,51.509,-0.1609,-1.2419,0.010938,179.63
373.5,51.509,-0.1609,-1.2671,0.031809,178.86
374,51.509,-0.1609,-1.2031,0.026829,178.84
374.5,51.509,-0.1609,-1.2808,0.030261,178.22
375,51.509,-0.1609,-1.2513,0.030579,178.05
375.5,51.509,-0.1609,-1.2541,0.018991,177.6
376,51.509,-0.1609,-1.2758,0.023618,177.97
376.5,51.509,-0.1609,-1.2671,0.018806,179.78
377,51.509,-0.1609,-1.2094,-0.0062682,179.5
377.5,51.509,-0.1609,-1.2846,0.0069669,179.85
378,51.509,-0.1609,-1.2031,0.0055535,179.93
378.5,51.509,-0.1609,-1.3009,0.022072,179.45
379,51.509,-0.1609,-1.2264,0.011498,179.45
379.5,51.509,-0.1609,-1.277,-0.029059,180.14
380,51.509,-0.1609,-1.253,-0.029534,180.24
380.5,51.509,-0.1609,-1.2398,-0.037398,181.49
381,51.509,-0.1609,-1.27,-0.042959,181.8
381.5,51.509,-0.1609,-1.2122,-0.0030092,180.18
382,51.509,-0.1609,-1.25,-0.026994,179.98
382.5,51.509,-0.1609,-1.2863,-0.0083463,179.75
383,51.509,-0.1609,-1.2007,-0.031365,179.26
383.5,51.509,-0.1609,-1.0669,0.0014304,178.42
384,51.509,-0.1609,-0.76858,0.0082251,178.2
384.5,51.509,-0.1609,-0.47536,-0.0062027,177.89
385,51.509,-0.1609,-0.29925,-0.013465,177.87
385.5,51.509,-0.1609,-0.16872,0.048551,166.41
386,51.509,-0.1609,-0.28267,0.13827,148.7
386.5,51.509,-0.1609,-0.1351,0.15661,134.14
387,51.509,-0.1609,-0.13748,0.21782,119.13
387.5,51.509,-0.16089,-0.044152,0.24475,104.6
388,51.509,-0.16089,-0.012893,0.26976,89.029
388.5,51.509,-0.16089,0.069124,0.25088,74.037
389,51.509,-0.16089,0.11528,0.23193,59.238
389.5,51.509,-0.16089,0.18295,0.1596,44.914
390,51.509,-0.16089,0.17189,0.11625,29.631
390.5,51.509,-0.16089,0.25744,0.086124,14.926
391,51.509,-0.16088,0.24676,-0.024965,-1.6658
391.5,51.509,-0.16088,0.4517,1.2129e-05,-7.4447
392,51.509,-0.16088,0.7724,-0.0022964,-6.2032
392.5,51.509,-0.16088,0.96676,0.006805,-4.9199
393,51.509,-0.16088,1.2636,-0.022177,-3.5609
393.5,51.509,-0.16089,1.3106,-0.0065863,-3.3449
394,51.509,-0.16089,1.2692,-0.030105,-3.1086
394.5,51.509,-0.16089,1.2385,-0.047862,-2.5703
395,51.509,-0.16089,1.2828,-0.02236,-2.403
395.5,51.509,-0.16089,1.2288,0.00034181,-3.309
396,51.509,-0.16089,1.2262,-0.031201,-4.4128
396.5,51.509,-0.16089,1.2257,-0.013278,-3.8719
397,51.509,-0.16089,1.2585,-0.034274,-3.6897
397.5,51.509,-0.16089,1.2209,-0.02397,-2.709
398,51.509,-0.16089,1.2219,-0.018073,-2.3799
398.5,51.509,-0.16089,1.2621,-0.012653,-2.1197
399,51.509,-0.16089,1.2756,-0.033843,-2.5997
399.5,51.509,-0.16089,1.2581,-0.0090206,-1.8559
400,51.509,-0.16089,1.2241,0.026216,-1.3351
400.5,51.509,-0.16089,1.2516,-0.0031567,-1.187
401,51.509,-0.16089,1.2251,0.019092,-0.47346
401.5,51.509,-0.16089,1.2352,-0.0028003,-1.8522
402,51.509,-0.16089,1.2329,-0.018303,-1.1787
402.5,51.509,-0.16089,1.2799,-0.03637,-1.7382
403,51.509,-0.16089,1.2021,-0.051528,-2.4556
403.5,51.509,-0.16089,1.2855,-0.054497,-1.7685
404,51.509,-0.16089,1.2142,-0.054893,-2.682
404.5,51.509,-0.16089,1.2943,-0.041666,-2.4805
405,51.509,-0.16089,1.171,-0.0021176,-1.6618
405.5,51.509,-0.16089,1.2768,-0.01507,-1.0288
406,51.509,-0.16089,1.2063,0.011233,0.17692
406.5,51.509,-0.16089,1.286,0.0014754,-0.12935
407,51.509,-0.16089,1.206,-0.01107,-1.3788
407.5,51.509,-0.16089,1.2235,-0.0069425,-0.73757
408,51.509,-0.16089,1.2962,-0.0011517,-1.0644
408.5,51.509,-0.16089,1.21,0.019612,-0.70614
409,51.509,-0.16089,1.2895,0.0078625,-1.0342
409.5,51.509,-0.16089,1.2168,0.014827,-1.7974
410,51.509,-0.16089,1.2644,0.0037772,-1.7813
410.5,51.509,-0.16089,1.2206,0.024312,-0.85894
411,51.509,-0.16089,1.257,0.031574,0.69506
411.5,51.509,-0.16089,1.2359,0.025104,-0.34885
412,51.51,-0.16089,1.2591,0.004336,-1.5832
412.5,51.51,-0.16089,1.255,0.019323,-1.5574
413,51.51,-0.16089,1.2286,0.034215,-0.54789
413.5,51.51,-0.16089,1.2412,0.0082201,-0.98404
414,51.51,-0.16089,1.2787,0.0053661,-1.1638
414.5,51.51,-0.16089,1.1821,-0.012525,-1.7681
415,51.51,-0.16089,1.2692,-0.013895,-0.85846
415.5,51.51,-0.16089,1.2015,-0.010974,-0.44559
416,51.51,-0.16089,1.2746,-0.031833,-0.8061
416.5,51.51,-0.16089,1.2113,0.0039766,-1.4654
417,51.51,-0.16089,1.2226,-0.020352,-1.2517
417.5,51.51,-0.16089,1.2491,-0.046634,-2.0922
418,51.51,-0.16089,1.2516,-0.036712,-3.4439
418.5,51.51,-0.16089,1.2192,-0.014883,-1.9387
419,51.51,-0.16089,1.2561,-0.0054956,-2.8164
419.5,51.51,-0.16089,1.224,0.0029081,-2.3395
420,51.51,-0.16089,1.2311,-0.0051596,-1.3018
420.5,51.51,-0.16089,1.2384,0.0096866,-0.90264
421,51.51,-0.16089,1.2432,0.017376,-1.0595
421.5,51.51,-0.16089,1.2289,0.0127,-2.4039
422,51.51,-0.16089,1.2477,-0.0035812,-2.3499
422.5,51.51,-0.16089,1.0507,0.0053041,-2.2561
423,51.51,-0.16089,0.70509,-0.0030794,-2.3057
423.5,51.51,-0.16089,0.53232,-0.0024638,-1.3915
424,51.51,-0.16089,0.23205,0.0078509,-2.779
424.5,51.51,-0.16089,0.13668,-0.00021788,-3.2848
425,51.51,-0.16089,-0.031909,-0.0034717,-1.9397
